,ID,Name,Rating,Rating_score,Rating_bin,Cluster,Predict_bin
68690,7452,The Pearl,really liked it,4,1,1,1.0
34282,7452,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",it was amazing,5,1,1,1.0
78959,7452,Peony in Love,really liked it,4,1,1,1.0
168432,7452,Saved By Soup: More Than 100 Delicious Low-Fat Soups To Eat And Enjoy Every Day,really liked it,4,1,1,1.0
100218,7452,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,it was amazing,5,1,1,1.0
168533,7452,Bachelor Brothers' Bed & Breakfast Pillow Book,it was amazing,5,1,1,1.0
115559,7452,Tales,it was amazing,5,1,1,1.0
168484,7452,"Old Books, Rare Friends: Two Literary Sleuths and Their Shared Passion",liked it,3,0,1,1.0
168524,7452,The Silver Palate Good Times Cookbook,really liked it,4,1,1,1.0
93618,7452,The Silmarillion,really liked it,4,1,1,1.0
97667,7452,The Perks of Being a Wallflower,really liked it,4,1,1,1.0
40610,7452,A Natural History of the Senses,really liked it,4,1,1,1.0
133774,7452,The Crucible: A Play in Four Acts,really liked it,4,1,1,1.0
40877,7452,The Brown Fairy Book,really liked it,4,1,1,1.0
41945,7452,The Picture of Dorian Gray,really liked it,4,1,1,1.0
89798,7452,Smoke and Mirrors: Short Fiction and Illusions,really liked it,4,1,1,1.0
123460,7452,Possible Side Effects,really liked it,4,1,1,1.0
109009,7452,"Predator (Kay Scarpetta, #14)",really liked it,4,1,1,1.0
40322,7452,"The House at Pooh Corner (Winnie-the-Pooh, #2)",it was amazing,5,1,1,1.0
161387,7452,Animalia,it was amazing,5,1,1,1.0
168516,7452,Julia Child & More Company,really liked it,4,1,1,1.0
168431,7452,Aromas of Aleppo: The Legendary Cuisine of Syrian Jews,really liked it,4,1,1,1.0
168466,7452,Jamie's Kitchen,liked it,3,0,1,1.0
41614,7452,The Blue Fairy Book,really liked it,4,1,1,1.0
168423,7452,How Green Was My Valley,it was amazing,5,1,1,1.0
38654,7452,Hamlet,really liked it,4,1,1,1.0
67496,7452,Breakfast of Champions,really liked it,4,1,1,1.0
114443,7452,All Things Bright and Beautiful,really liked it,4,1,1,1.0
15808,7452,On the Road,really liked it,4,1,1,1.0
114194,7452,"More Tales of the City (Tales of the City, #2)",really liked it,4,1,1,1.0
60072,7452,The Lorax,it was amazing,5,1,1,1.0
168532,7452,Bachelor Brothers' Bed & Breakfast,it was amazing,5,1,1,1.0
61364,7452,Comfort Me with Apples: More Adventures at the Table,really liked it,4,1,1,1.0
53409,7452,Slaughterhouse-Five,really liked it,4,1,1,1.0
59871,7452,Nickel and Dimed: On (Not) Getting by in America,really liked it,4,1,1,1.0
10912,7452,The Catcher in the Rye,it was amazing,5,1,1,1.0
168407,7452,Annabel,really liked it,4,1,1,1.0
168510,7452,Choice Cuts: A Savory Selection of Food Writing from Around the World and Throughout History,liked it,3,0,1,1.0
72027,7452,Flatland: A Romance of Many Dimensions,really liked it,4,1,1,1.0
168382,7452,Dinner for Dickens. the Culinary History of Mrs Charless's Menu Books Including a Transcript of What Shall We Have for Dinner?' by Lady Maria Clutterbuck,it was amazing,5,1,1,1.0
114522,7452,Joy in the Morning,really liked it,4,1,1,1.0
154205,7452,Good Enough to Eat,it was ok,2,0,1,1.0
134370,7452,Vegetarian Epicure,liked it,3,0,1,1.0
38105,7452,The Sound and the Fury,really liked it,4,1,1,1.0
162203,7452,School Is Hell,liked it,3,0,1,1.0
168453,7452,New England Soup Factory Cookbook: More Than 100 Recipes from the Nation's Best Purveyor of Fine Soup,really liked it,4,1,1,1.0
126596,7452,Chesapeake,really liked it,4,1,1,1.0
105935,7452,The Pit and the Pendulum,really liked it,4,1,1,1.0
79870,7452,Travels with Charley: In Search of America,really liked it,4,1,1,1.0
19526,7452,Lord of the Flies,it was amazing,5,1,1,1.0
33442,7452,Paradise Lost,liked it,3,0,1,1.0
168386,7452,Alaska Sourdough,really liked it,4,1,1,1.0
131581,7452,Lake Wobegon Days,really liked it,4,1,1,1.0
117290,7452,"The Mouse and the Motorcycle (Ralph S. Mouse, #1)",really liked it,4,1,0,1.0
115058,7452,"Mouse Guard: Winter 1152 (Mouse Guard, #2)",liked it,3,0,0,1.0
95127,7452,While I Was Gone,liked it,3,0,0,0.0
130023,7452,Hidden,it was ok,2,0,0,1.0
110082,7452,"If There Be Thorns (Dollanganger, #3)",liked it,3,0,0,0.0
145046,7452,Plane Insanity,liked it,3,0,0,0.0
138850,7452,"Lucia, Lucia",liked it,3,0,0,1.0
147847,7452,Rescue,liked it,3,0,0,0.0
80898,7452,"The Slippery Slope (A Series of Unfortunate Events, #10)",liked it,3,0,0,1.0
54122,7452,The Crying of Lot 49,liked it,3,0,0,1.0
168441,7452,Wobegon Boy,liked it,3,0,0,1.0
131014,7452,"The Coffin Dancer (Lincoln Rhyme, #2)",it was amazing,5,1,0,1.0
105721,7452,The Condition,really liked it,4,1,0,1.0
76334,7452,"Mistress of the Art of Death (Mistress of the Art of Death, #1)",really liked it,4,1,0,1.0
90545,7452,Sharp Objects,liked it,3,0,0,1.0
91190,7452,The Graveyard Book,it was amazing,5,1,0,0.0
162242,7452,Red Dragon,liked it,3,0,0,1.0
87686,7452,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",really liked it,4,1,0,1.0
168536,7452,"The Granny (Agnes Browne, #3)",it was amazing,5,1,0,1.0
22674,7452,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",really liked it,4,1,0,1.0
47785,7452,The Shining,it was amazing,5,1,0,1.0
168457,7452,Rose in Bloom,really liked it,4,1,0,1.0
168498,7452,Dear James,it was amazing,5,1,0,1.0
109079,7452,"Relic (Pendergast, #1)",really liked it,4,1,0,1.0
87586,7452,Thinner,it was ok,2,0,0,1.0
118499,7452,The Vanishing Act of Esme Lennox,really liked it,4,1,0,0.0
85788,7452,Where the Heart Is,liked it,3,0,0,1.0
130534,7452,The Glass Lake,really liked it,4,1,0,0.0
83608,7452,The Lilac Bus,really liked it,4,1,0,1.0
168504,7452,"The Mammy (Agnes Browne, #1)",it was amazing,5,1,0,1.0
117778,7452,"Scarpetta (Kay Scarpetta, #16)",liked it,3,0,0,1.0
86550,7452,Helter Skelter: The True Story of the Manson Murders,liked it,3,0,0,1.0
89833,7452,"The Body Farm (Kay Scarpetta, #5)",really liked it,4,1,0,1.0
98058,7452,The Velveteen Rabbit,really liked it,4,1,0,0.0
72170,7452,Castle,really liked it,4,1,0,1.0
96706,7452,Cujo,it was ok,2,0,0,1.0
19721,7452,Airframe,liked it,3,0,0,0.0
85000,7452,"The Serpent's Tale (Mistress of the Art of Death, #2)",really liked it,4,1,0,1.0
117890,7452,Eden Close,really liked it,4,1,0,1.0
116444,7452,"Dragonflight (Dragonriders of Pern, #1)",really liked it,4,1,0,1.0
168375,7452,Need A House? Call Ms. Mouse,it was amazing,5,1,0,1.0
23196,7452,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",it was amazing,5,1,0,1.0
89541,7452,The Horse Whisperer,really liked it,4,1,0,1.0
109372,7452,"The Twelfth Card (Lincoln Rhyme, #6)",it was amazing,5,1,0,1.0
142498,7452,Pomegranate Soup,really liked it,4,1,0,1.0
59475,7452,The Lovely Bones,really liked it,4,1,0,0.0
11409,7452,Steve Jobs,really liked it,4,1,0,0.0
158137,7452,Tomato Girl,it was amazing,5,1,0,0.0
100054,7452,"The Notebook (The Notebook, #1)",it was amazing,5,1,0,1.0
128675,7452,Saint Maybe,liked it,3,0,0,0.0
83669,7452,Circle of Friends,really liked it,4,1,0,1.0
44642,7452,Misery,it was ok,2,0,0,1.0
107043,7452,"The Cold Moon (Lincoln Rhyme, #7)",it was amazing,5,1,0,1.0
130498,7452,"The Wheel of Darkness (Pendergast, #8)",really liked it,4,1,0,1.0
154500,7452,"The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency, #1)",really liked it,4,1,0,1.0
90579,7452,Cavedweller,liked it,3,0,0,0.0
31465,7452,Gone with the Wind,really liked it,4,1,0,1.0
124855,7452,Heartburn,really liked it,4,1,0,0.0
107256,7452,"The Cabinet of Curiosities (Pendergast, #3)",it was amazing,5,1,0,1.0
131794,7452,The House of God,liked it,3,0,0,1.0
163127,7452,Golden Boy,it was amazing,5,1,0,1.0
151744,7452,The Man Who Ate Everything,really liked it,4,1,0,1.0
168485,7452,"The Beans of Egypt, Maine",really liked it,4,1,0,1.0
57561,7452,Timeline,really liked it,4,1,0,0.0
19695,7452,The Egg,it was amazing,5,1,0,1.0
4570,7471,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",it was amazing,5,1,3,1.0
168545,7471,"My Brother, My Sister, and I",really liked it,4,1,3,1.0
84543,7471,"Labyrinth (Languedoc, #1)",liked it,3,0,3,1.0
55627,7471,The Old Man and the Sea,liked it,3,0,3,1.0
90220,7471,The Bluest Eye,really liked it,4,1,3,1.0
120838,7471,So Far from the Bamboo Grove,really liked it,4,1,3,1.0
56524,7471,Norwegian Wood,really liked it,4,1,3,1.0
36175,7471,Lolita,it was ok,2,0,3,1.0
27638,7471,The Time Traveler's Wife,really liked it,4,1,3,1.0
104405,7471,Of Human Bondage,it was amazing,5,1,3,1.0
19133,7471,Deception Point,really liked it,4,1,3,1.0
102500,7471,Waiting,liked it,3,0,3,1.0
93915,7471,"On Basilisk Station (Honor Harrington, #1)",really liked it,4,1,3,0.0
64674,7471,The Princess Bride,really liked it,4,1,0,1.0
23681,7471,Life of Pi,did not like it,1,0,0,0.0
66182,7471,"Eldest (The Inheritance Cycle, #2)",really liked it,4,1,0,1.0
7724,7471,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",liked it,3,0,0,0.0
137228,7471,"Royal Assassin (Farseer Trilogy, #2)",really liked it,4,1,0,1.0
125388,7471,"The Eternity Code (Artemis Fowl, #3)",really liked it,4,1,0,1.0
77702,7516,The Stand,it was amazing,5,1,3,1.0
55630,7516,The Old Man and the Sea,it was amazing,5,1,3,0.0
36178,7516,Lolita,it was ok,2,0,3,0.0
40723,7516,A Farewell to Arms,it was amazing,5,1,3,0.0
110379,7516,Islands in the Stream,it was amazing,5,1,3,0.0
28275,7516,"Dune (Dune Chronicles, #1)",it was amazing,5,1,3,1.0
38185,7516,For Whom The Bell Tolls,it was amazing,5,1,3,1.0
51335,7516,"2001: A Space Odyssey (Space Odyssey, #1)",it was amazing,5,1,1,1.0
16218,7516,The Adventures of Huckleberry Finn,it was amazing,5,1,1,1.0
217,7516,Siddhartha,it was amazing,5,1,1,1.0
111487,7516,Timequake,really liked it,4,1,1,1.0
133825,7597,New Grub Street,it was amazing,5,1,3,0.0
77264,7597,Planet of Slums,really liked it,4,1,3,1.0
166720,7597,The Book of Ebenezer Le Page,it was amazing,5,1,3,0.0
56707,7597,Confessions of an Economic Hit Man,it was ok,2,0,3,1.0
132904,7597,Postwar: A History of Europe Since 1945,really liked it,4,1,3,0.0
68590,7597,Dreams from My Father: A Story of Race and Inheritance,really liked it,4,1,3,0.0
124260,7597,The Emigrants,it was amazing,5,1,3,1.0
66532,7597,Then We Came to the End,liked it,3,0,3,0.0
145194,7597,Among the Thugs,really liked it,4,1,3,0.0
168906,7597,In Defense of Internment: The Case for 'Racial Profiling' in World War II and the War on Terror,did not like it,1,0,3,1.0
55873,7597,"The Killer Angels (The Civil War Trilogy, #2)",really liked it,4,1,3,1.0
150402,7597,Distant Star,really liked it,4,1,3,0.0
75856,7597,2666,really liked it,4,1,3,0.0
168864,7597,Which Side Are You On?: Trying to Be for Labor When It's Flat on Its Back,it was amazing,5,1,3,1.0
168857,7597,"Never End (Inspector Winter, #4)",liked it,3,0,3,0.0
98310,7597,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,liked it,3,0,3,1.0
135251,7597,Slow Man,liked it,3,0,3,0.0
51858,7597,Animal Farm,it was ok,2,0,3,0.0
74684,7597,Midnight's Children,really liked it,4,1,3,1.0
168919,7597,Smuggling Armageddon: The Nuclear Black Market in the Former Soviet Union and Europe,did not like it,1,0,3,0.0
26702,7597,"Ender's Game (Ender's Saga, #1)",liked it,3,0,3,0.0
150575,7597,The Black Jacobins: Toussaint L'Ouverture and the San Domingo Revolution,it was amazing,5,1,3,1.0
99273,7597,Red Harvest,liked it,3,0,3,0.0
128102,7597,The Dog,liked it,3,0,3,1.0
168890,7597,Fatal Purity: Robespierre and the French Revolution,liked it,3,0,3,0.0
168872,7597,Who Owns the Crown Lands of Hawai'i?,it was ok,2,0,3,1.0
66582,7597,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,liked it,3,0,3,0.0
61249,7597,Moneyball: The Art of Winning an Unfair Game,really liked it,4,1,3,0.0
133842,7597,The Mayor of Casterbridge,really liked it,4,1,3,0.0
158321,7597,A Grain of Wheat,liked it,3,0,3,0.0
49675,7597,Water for Elephants,liked it,3,0,3,1.0
168852,7597,Giantkillers: The Team and the Law That Help Whistle-blowers Recover America's Stolen Billions,really liked it,4,1,3,1.0
149284,7597,In Dubious Battle,really liked it,4,1,3,0.0
52658,7597,Brave New World,liked it,3,0,3,0.0
145695,7597,The Protestant Ethic and the Spirit of Capitalism,really liked it,4,1,2,0.0
168845,7597,Understanding Capital Punishment Law,liked it,3,0,2,1.0
168856,7597,The Civil Law Tradition: An Introduction to the Legal Systems of Europe and Latin America,it was amazing,5,1,2,0.0
147474,7597,Discipline and Punish: The Birth of the Prison,really liked it,4,1,2,0.0
151228,7597,Of Grammatology,really liked it,4,1,2,0.0
168835,7597,"Narrative of the Life of Frederick Douglass, an American Slave",really liked it,4,1,2,0.0
168928,7597,Camden After the Fall: Decline and Renewal in a Post-Industrial City,liked it,3,0,2,0.0
141300,7597,Anarchism,liked it,3,0,2,0.0
118958,7597,Literary Theory: An Introduction,really liked it,4,1,2,0.0
168855,7597,A Primer on American Labor Law,liked it,3,0,2,1.0
154701,7597,The Rise and Fall of English: Reconstructing English as a Discipline,really liked it,4,1,2,0.0
168929,7597,Writing Early American History,really liked it,4,1,2,0.0
156266,7597,In Spite of the Gods: The Rise of Modern India,really liked it,4,1,2,0.0
168875,7597,Dismembering Lahui: A History of the Hawaiian Nation to 1887,it was ok,2,0,2,1.0
168925,7597,Vernacular Architecture,liked it,3,0,2,0.0
132952,7597,To the Finland Station,liked it,3,0,2,0.0
168877,7597,Who Owns Antiquity?: Museums and the Battle Over Our Ancient Heritage,it was ok,2,0,2,0.0
168917,7597,Transit Maps of the World,it was amazing,5,1,2,0.0
168850,7597,Intellectual Property,liked it,3,0,2,1.0
168904,7597,Crabgrass Frontier: The Suburbanization of the United States,liked it,3,0,2,0.0
168851,7597,Evolution of the Social Contract,liked it,3,0,2,0.0
168923,7597,Corporate Warriors: The Rise of the Privatized Military Industry,it was amazing,5,1,2,0.0
168915,7597,Left Legalism/Left Critique,really liked it,4,1,2,1.0
145780,7597,Impossible Subjects: Illegal Aliens and the Making of Modern America,really liked it,4,1,2,1.0
168930,7597,Paperwork: Fiction and Mass Mediacy in the Paper Age,really liked it,4,1,2,0.0
168937,7597,Up South: Civil Rights and Black Power in Philadelphia,really liked it,4,1,2,0.0
130303,7597,"The Age of Empire, 1875-1914",really liked it,4,1,2,0.0
130299,7597,"The Age of Capital, 1848-1875",liked it,3,0,2,1.0
56969,7597,1491: New Revelations of the Americas Before Columbus,really liked it,4,1,2,0.0
168940,7597,The Dark Sides of Virtue: Reassessing International Humanitarianism,liked it,3,0,2,0.0
168916,7597,"How Capitalism Saved America: The Untold History of Our Country, from the Pilgrims to the Present",did not like it,1,0,2,0.0
63951,7597,Slouching Towards Bethlehem,really liked it,4,1,1,0.0
153219,7597,"The Age of Extremes: A History of the World, 1914-1991",it was amazing,5,1,1,0.0
141225,7597,Ten Days that Shook the World,it was ok,2,0,1,0.0
15812,7597,On the Road,liked it,3,0,1,0.0
168907,7597,"Children's Letters to Socks: Kids Write to America's ""First Cat""",it was amazing,5,1,1,1.0
168889,7597,A Moment of War: A Memoir of the Spanish Civil War,liked it,3,0,1,0.0
136089,7597,The Professor's House,it was ok,2,0,1,0.0
168826,7597,What Happened Here: Bush Chronicles: Current Affairs,liked it,3,0,1,0.0
102174,7597,The Intuitionist,really liked it,4,1,1,1.0
123275,7597,Lucky Jim,liked it,3,0,1,0.0
168901,7597,Magical Urbanism: Latinos Reinvent the US City,liked it,3,0,1,0.0
103912,7597,Nausea,liked it,3,0,1,0.0
168891,7597,"Pau Hana: Plantation Life and Labor in Hawaii, 1835-1920",really liked it,4,1,1,0.0
113496,7597,Assembling California,it was ok,2,0,1,0.0
140888,7597,Midaq Alley,really liked it,4,1,1,0.0
159174,7597,M. Butterfly,liked it,3,0,1,0.0
144820,7706,"Winesburg, Ohio",really liked it,4,1,3,1.0
169094,7706,A Spy in Their Midst: The World War II Struggle of a Japanese-American Hero,really liked it,4,1,3,1.0
44379,7706,A Separate Peace,liked it,3,0,3,1.0
9107,7706,Into the Wild,really liked it,4,1,3,1.0
15348,7706,Outliers: The Story of Success,really liked it,4,1,3,0.0
96015,7706,To Have and Have Not,liked it,3,0,3,1.0
79905,7706,Small Wonder,liked it,3,0,3,0.0
47117,7706,Collapse: How Societies Choose to Fail or Succeed,really liked it,4,1,3,0.0
53722,7706,Moby-Dick,really liked it,4,1,3,1.0
94021,7706,One Day in the Life of Ivan Denisovich,liked it,3,0,1,1.0
13879,7706,The Odyssey,really liked it,4,1,1,1.0
220,7706,Siddhartha,really liked it,4,1,1,1.0
62944,7706,Interpreter of Maladies,it was amazing,5,1,1,1.0
41952,7706,The Picture of Dorian Gray,really liked it,4,1,1,0.0
19536,7706,Lord of the Flies,liked it,3,0,1,1.0
53423,7706,Slaughterhouse-Five,really liked it,4,1,1,0.0
69965,7706,Walden,it was amazing,5,1,2,1.0
80482,7706,Silent Spring,really liked it,4,1,2,0.0
169092,7706,Capitalism: As If the World Matters,it was amazing,5,1,2,0.0
134341,7706,The End of Nature,it was amazing,5,1,2,0.0
154670,7706,Globalization and its Discontents,liked it,3,0,2,1.0
169093,7706,The Meaning of the 21st Century: A Vital Blueprint for Ensuring Our Future,really liked it,4,1,2,0.0
131628,7706,Deep Economy: The Wealth of Communities and the Durable Future,really liked it,4,1,2,1.0
22165,7706,The Fountainhead,it was amazing,5,1,2,0.0
86732,7725,A Portrait of the Artist as a Young Man,really liked it,4,1,3,0.0
9549,7725,Island of the Blue Dolphins,really liked it,4,1,3,0.0
169137,7725,残虐記 [Zangyakuki],it was ok,2,0,3,0.0
40731,7725,A Farewell to Arms,did not like it,1,0,3,1.0
32675,7725,Memoirs of a Geisha,did not like it,1,0,3,0.0
49952,7725,Crime and Punishment,it was amazing,5,1,3,1.0
107172,7725,Love Medicine,it was amazing,5,1,3,0.0
129737,7725,La Perdida,did not like it,1,0,3,0.0
119553,7725,Soul City,really liked it,4,1,3,0.0
56599,7725,Obasan,it was amazing,5,1,3,0.0
104697,7725,Go Tell It on the Mountain,liked it,3,0,3,0.0
169182,7725,The Bridegroom Was a Dog,liked it,3,0,3,0.0
168593,7725,Woman at Point Zero,really liked it,4,1,3,0.0
146078,7725,Kokoro and Selected Essays,liked it,3,0,3,1.0
169133,7725,Two Trees: Poems,really liked it,4,1,3,0.0
169175,7725,Loose Woman,really liked it,4,1,3,0.0
169178,7725,Commons,it was amazing,5,1,3,0.0
81050,7725,The Trial,really liked it,4,1,3,1.0
52669,7725,Brave New World,it was ok,2,0,3,0.0
169174,7725,Contending Forces: A Romance Illustrative of Negro Life North and South,it was ok,2,0,1,1.0
169156,7725,Legends from Camp,really liked it,4,1,1,1.0
38109,7725,The Sound and the Fury,it was amazing,5,1,1,1.0
169144,7725,Asian American Poetry: THE NEXT GENERATION,liked it,3,0,1,1.0
103014,7725,Shortcomings,it was ok,2,0,1,1.0
59878,7725,Nickel and Dimed: On (Not) Getting by in America,liked it,3,0,1,1.0
68694,7725,The Pearl,really liked it,4,1,1,1.0
163218,7725,The Blue Jay's Dance: A Birth Year,really liked it,4,1,1,1.0
90415,7725,Dogeaters,liked it,3,0,1,1.0
169163,7725,The Narrow Road to the Interior: Poems,really liked it,4,1,1,1.0
169164,7725,Let Those Who Appear,liked it,3,0,1,1.0
156995,7725,Power Politics,liked it,3,0,2,1.0
164734,7725,Dictee,really liked it,4,1,2,1.0
169145,7725,The Racial State,it was ok,2,0,2,1.0
1267,7742,"Angels & Demons (Robert Langdon, #1)",it was ok,2,0,3,1.0
129777,7742,"The Thief (The Queen's Thief, #1)",really liked it,4,1,3,1.0
169235,7742,"The Mageborn Traitor (Exiles, #2)",really liked it,4,1,3,1.0
39370,7742,"The Long Winter (Little House, #6)",it was amazing,5,1,3,1.0
117137,7742,"Ringworld (Ringworld, #1)",liked it,3,0,3,1.0
35379,7742,White Teeth,really liked it,4,1,3,1.0
137181,7742,"Fool's Errand (Tawny Man, #1)",it was amazing,5,1,3,1.0
154443,7742,Rikki-Tikki-Tavi,it was amazing,5,1,3,1.0
95752,7742,The Year of Magical Thinking,liked it,3,0,3,1.0
29867,7742,"A Game of Thrones (A Song of Ice and Fire, #1)",it was amazing,5,1,3,1.0
133166,7742,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",really liked it,4,1,3,1.0
